Customer_ID,Age,Gender,Marital_Status,Income,Total_Transaction_Count,Total_Transaction_Amount,Average_Transaction_Amount,Transaction_Frequency,Online_Banking_Usage,ATM_Usage,Mobile_App_Usage,Num_Active_Banking_Products,Credit_Score,Outstanding_Debt,Num_Savings_Accounts,Investment_Portfolio_Details,Location,State,Zip_Code,Branch_Proximity,Preferred_Communication_Channel,Preferred_Banking_Channel,Frequency_of_Logins,Duration_of_Online_Sessions,Response_to_Marketing_Campaigns,Length_of_Customer_Relationship,Churn_Status,Overdraft_Incidents,Late_Payments,Feedback_Scores,Customer_Service_Interactions
1978,43,Female,Divorced,33435,26,3734.615069571624,265.52942463588585,Weekly,0,0,0,2,468,4881.349025164761,0,Low,City_78,State_3,87505,3.9320692000218704,SMS,Mobile,15,115.29181647224706,Medium,47,0,2,0,2,2
1979,25,Female,Divorced,83331,97,9086.05125766962,432.35260487468565,Weekly,1,0,0,1,837,3121.963821479212,0,High,City_5,State_8,60984,1.883846775631366,Phone,Mobile,9,32.385782076070726,High,47,0,2,1,4,5
1980,53,Female,Divorced,58942,70,3115.8947397064094,250.93916101013528,Monthly,1,1,0,1,771,759.2172282263782,1,High,City_50,State_4,56113,6.320806845778314,Phone,Mobile,10,67.65611044591344,High,38,0,1,1,4,6
1981,47,Male,Single,89635,44,5477.878934234893,72.59395413591766,Weekly,1,0,0,3,442,233.80006905583116,1,Medium,City_94,State_7,17605,4.136946117099805,SMS,In-person,6,52.01151910939849,Medium,30,1,1,0,3,3
1982,40,Female,Married,59059,42,302.7231252857591,12.436517807951095,Monthly,0,1,1,3,400,2690.5282927961593,2,High,City_56,State_8,91389,3.298504033073283,Phone,Mobile,17,67.29733723344675,Medium,107,1,1,0,3,9
1983,59,Male,Divorced,87557,52,5266.563592698411,342.15782902964594,Weekly,0,1,0,2,774,1174.4508298591006,1,Medium,City_63,State_7,34757,7.49322327714543,Phone,In-person,12,35.91867959316835,Low,83,1,1,1,2,6
1984,61,Male,Married,82389,59,6405.725905045239,279.4551096923091,Weekly,1,1,1,3,610,1505.8276850062962,0,High,City_57,State_5,54865,3.953350549444922,Email,Mobile,9,62.24080871231056,Low,14,1,1,1,2,8
1985,31,Female,Married,83014,79,2419.6204834380615,172.17182313563967,Weekly,1,0,1,2,359,1225.660824172568,2,High,City_92,State_1,72811,2.224436424372215,SMS,Mobile,2,76.852476873348,Medium,96,1,2,0,5,5
1986,31,Female,Married,62826,85,5831.4780444330345,92.79635351856626,Weekly,1,0,1,4,328,3250.8615678625542,1,Medium,City_45,State_8,18337,5.334883730466341,Phone,Mobile,16,14.33982665994159,Medium,49,1,1,1,4,1
1987,19,Male,Single,60297,59,6506.960943304756,238.69050797791203,Monthly,1,1,1,2,830,2767.6448105806676,0,Low,City_37,State_5,87670,8.456192094245562,SMS,Mobile,16,90.44353430287667,High,88,0,0,0,4,5
1988,54,Male,Married,73890,55,6900.17217597939,59.14037151466377,Monthly,1,0,1,2,372,389.8721176090575,1,Medium,City_72,State_3,11839,8.646929057796648,SMS,Online,1,86.25014076344799,Medium,63,1,2,1,5,2
1989,22,Female,Divorced,51322,64,7786.392888018821,174.69315971836014,Monthly,1,1,1,2,693,2632.632665875877,1,Low,City_79,State_2,92722,8.644088483203138,Phone,Online,11,106.2526241669208,High,30,0,1,1,3,6
1990,55,Male,Single,65739,12,3182.2585050012235,195.81383405546086,Weekly,0,1,1,4,693,3955.9488278164995,1,Low,City_92,State_3,85726,4.788278554613335,SMS,In-person,3,53.97350345814144,High,37,1,0,0,4,2
1991,62,Female,Divorced,39719,90,5720.991868675595,238.15316047060145,Monthly,0,0,1,3,780,405.9729541016216,1,Medium,City_36,State_9,63102,8.118407901154914,Email,In-person,2,12.09195025069254,High,27,0,2,0,1,7
1992,58,Female,Divorced,38314,72,9817.632394669485,238.64416815603497,Weekly,0,1,0,2,772,4448.6948811521,0,Medium,City_33,State_2,27702,8.65207691168914,Email,Mobile,14,58.068029837493995,Medium,98,0,0,1,3,4
1993,64,Female,Single,66113,79,8991.627289585056,135.93276530239586,Weekly,1,1,0,3,612,2891.533247238646,1,High,City_6,State_1,26359,5.135843891733819,Phone,Mobile,1,20.825054787125566,Medium,60,1,1,1,3,2
1994,31,Male,Divorced,45357,76,9531.38773817383,426.6033809849739,Monthly,1,1,0,2,737,4753.1223463515835,2,High,City_76,State_2,98038,3.868654500283415,SMS,Mobile,6,79.45638355500904,High,97,0,0,0,2,0
1995,56,Male,Divorced,50365,13,3922.7503454328566,184.21631806580532,Weekly,1,1,0,3,623,740.7060886118783,2,Low,City_71,State_2,42514,7.317680921295343,Phone,Mobile,7,10.42012527510017,Medium,66,1,0,1,5,4
1996,42,Female,Single,69029,94,7890.588248376951,122.497781357333,Weekly,0,1,0,2,386,4967.824996766576,1,High,City_45,State_5,87526,9.140223451203955,SMS,Online,2,48.00958671618494,Low,113,0,2,0,3,9
1997,37,Male,Divorced,31737,6,6236.989722427443,96.14684287118921,Monthly,1,0,1,3,658,3221.364329848384,2,Medium,City_92,State_1,53218,9.74937236612061,Phone,In-person,2,14.526933326061968,Low,62,0,0,0,2,9
1998,19,Male,Married,57499,84,919.0773223161867,168.06341330663443,Weekly,0,0,1,1,496,2837.4709974053144,1,Low,City_7,State_8,12940,3.6120232510943993,Phone,In-person,15,5.38713991823438,High,82,1,0,0,1,2
1999,56,Male,Divorced,76157,99,8257.405852654947,43.10091265899184,Weekly,1,1,1,4,684,2576.398120560427,0,High,City_65,State_2,33953,9.605539505185455,SMS,In-person,5,115.46408074868306,Medium,66,0,2,0,1,3
2000,23,Male,Married,86247,74,6803.30263593791,26.124686260676114,Monthly,1,0,1,2,417,118.27186549156377,0,High,City_24,State_6,71405,5.49354022036744,Email,Online,13,119.55464502302223,Low,97,0,1,0,4,9
2001,34,Male,Divorced,71034,89,2069.2818592011413,306.5196764334052,Monthly,1,1,1,4,797,4698.19595774789,2,Medium,City_45,State_5,82934,3.754312338708824,Phone,Mobile,19,68.88283942615851,High,72,0,0,0,5,3
2002,42,Male,Single,30294,94,889.4117185516673,313.38209666410313,Weekly,0,1,0,2,761,3219.9723642709914,2,Medium,City_61,State_2,48226,9.89558299201176,Email,Online,19,32.479922743730654,Low,99,1,1,1,5,2
2003,45,Male,Single,54596,63,8386.519093418474,269.4982192927619,Monthly,0,1,0,1,795,458.1324224964561,1,High,City_19,State_1,12052,8.900271776114595,SMS,Online,15,109.77638923299561,High,80,0,2,0,2,5
2004,19,Female,Divorced,41434,23,881.1281119628904,383.51974566354494,Weekly,0,1,1,1,546,104.76085147262448,1,Low,City_32,State_6,65606,7.231749303477614,Phone,In-person,1,111.14920866375226,High,7,0,1,1,4,5
2005,52,Male,Single,88382,32,1004.4032671277228,29.18376669576821,Monthly,1,0,0,4,533,253.91819618375666,1,Low,City_30,State_6,54812,9.054480071094757,SMS,Online,3,103.26852248463118,High,119,1,0,1,5,0
2006,54,Male,Divorced,68098,76,4331.3420502527215,468.62682302263914,Weekly,0,0,0,2,716,3046.9788171612036,0,Medium,City_65,State_3,16305,7.133390854344251,Email,In-person,18,67.60254822524894,Low,119,0,0,0,4,3
2007,22,Male,Single,34655,18,1434.498501352823,56.58191039595965,Monthly,1,1,0,3,766,3070.077074472926,1,Medium,City_32,State_8,18407,4.963634185978854,SMS,Online,17,13.590748503043155,High,62,0,1,0,2,0
2008,18,Male,Married,76228,28,9145.329014682922,340.27126725286087,Monthly,1,0,0,2,781,2498.3364589072053,0,Medium,City_57,State_9,10785,9.532446013486046,Phone,In-person,8,15.17047666673175,High,78,1,1,1,4,6
2009,57,Male,Divorced,33771,48,4755.810969006044,75.36432858099656,Weekly,0,1,0,3,664,1533.8291032647578,2,High,City_20,State_3,77171,9.669229099444838,Email,In-person,11,108.11127558695534,Low,38,0,0,1,3,6
2010,29,Male,Married,86799,60,5734.594708480257,441.1536623208183,Monthly,0,0,1,4,452,2658.7136580732067,0,High,City_85,State_9,89815,3.8275758756076455,Phone,Mobile,8,105.72008745758139,High,95,0,2,0,3,5
2011,53,Male,Married,92257,94,9288.250285833066,260.24951060306535,Monthly,1,1,0,4,571,2581.5091043812895,2,Medium,City_83,State_8,24272,4.189558011069975,Email,In-person,6,54.95568365584003,Low,68,1,0,1,3,1
2012,62,Male,Divorced,47558,99,5349.605933819651,50.32383509880826,Weekly,1,1,0,1,691,97.07779938282812,0,Low,City_94,State_5,20491,4.444483966888641,SMS,Online,6,42.737781239788916,High,21,1,0,1,3,3
2013,40,Female,Married,88436,55,3600.5523449774537,312.194815223036,Monthly,1,1,1,3,846,1412.3461516374903,0,Medium,City_92,State_6,87480,8.399313565455172,SMS,In-person,6,79.07425081657175,Medium,94,1,1,0,1,2
2014,64,Male,Divorced,62376,36,7991.835547576735,14.46387250227881,Monthly,1,0,1,2,729,265.92670733574744,1,Medium,City_96,State_1,13109,8.12031085758792,Phone,Online,2,97.80361404938536,Medium,6,0,0,0,1,7
2015,48,Male,Married,59332,54,4484.2169550045855,390.25086743571984,Monthly,0,0,1,1,488,4500.7737572382775,2,Low,City_30,State_5,22515,9.848035942805152,Phone,In-person,10,89.14376833595941,Low,90,0,1,1,5,1
2016,28,Male,Divorced,76737,45,3252.8473134628234,328.7866434566005,Weekly,0,1,1,4,551,3626.1158139256772,0,Low,City_87,State_7,47772,5.186923093291241,Phone,Mobile,10,75.79433787583123,High,69,0,2,1,1,9
2017,27,Male,Divorced,81952,70,7259.971640194792,114.18612718811856,Monthly,0,0,1,1,694,4980.575850964561,0,Low,City_91,State_1,32140,7.630903846608355,Email,Mobile,9,31.62377011115561,Low,89,0,0,0,4,1
2018,20,Female,Single,50991,29,8035.896198469126,193.6279489262859,Weekly,1,0,1,2,518,1510.8563165264393,2,Low,City_59,State_9,82981,8.710484228609273,Email,Online,3,35.18805996038224,High,74,0,2,0,4,0
2019,31,Female,Divorced,57472,65,7937.990059084287,13.82528029955623,Weekly,1,0,1,2,489,4392.429238784552,0,High,City_90,State_7,43052,2.99107394320579,Phone,In-person,2,88.26776036073569,Low,22,0,2,0,1,8
2020,33,Female,Divorced,89946,70,9778.976699874205,349.90506933589046,Monthly,1,0,1,4,533,3015.2713396624085,2,High,City_62,State_4,54541,6.584998847604692,Email,Online,4,97.30128303186858,Medium,45,0,0,1,4,2
2021,27,Female,Married,56849,46,7888.002793862131,168.10738737976243,Weekly,0,0,0,1,531,2265.6270345180246,2,Medium,City_67,State_4,12413,5.9293690875747895,Email,Mobile,8,18.35554663145284,Low,107,0,1,1,5,7
2022,46,Female,Divorced,31541,69,7722.341015891994,290.0785684953924,Weekly,1,0,1,3,657,1112.8655564431756,2,High,City_31,State_7,28027,7.6854430450036,SMS,Online,9,26.5391604868002,Medium,6,0,1,0,2,6
2023,27,Female,Single,32765,40,8589.10401198858,478.7965376780868,Weekly,1,0,1,3,777,3691.960826430714,0,Medium,City_66,State_6,82771,7.2588518435590235,SMS,Online,2,83.25408015039771,Medium,18,0,0,1,1,0
2024,29,Female,Married,73074,80,101.83343342488381,156.73868934431664,Weekly,0,0,0,3,728,4520.7037445215,0,Medium,City_54,State_3,19319,8.315133497664736,SMS,In-person,16,49.73345755921113,Medium,23,1,1,1,3,5
2025,47,Female,Married,59283,13,3688.0709707589294,495.21656320278595,Monthly,0,0,1,2,536,1176.5419903768536,1,Low,City_10,State_9,38048,3.8003067131631756,Phone,Mobile,6,69.77867973616853,Low,73,0,1,1,4,7
2026,58,Female,Single,30769,40,7402.270650740778,320.03690914370753,Monthly,1,0,1,1,332,876.9516748680628,2,Low,City_38,State_6,68613,2.947207525062347,SMS,Mobile,8,75.70371955539815,Low,116,1,2,0,4,5
2027,18,Female,Married,47806,96,6037.218209991746,128.62344647989744,Monthly,0,0,1,3,512,3481.109575024335,0,High,City_83,State_2,40372,8.246788578166825,SMS,In-person,3,94.26339873574317,Medium,19,0,1,1,2,8
2028,22,Female,Married,32972,42,1857.9628260530149,224.0211626804163,Weekly,1,0,1,1,678,4884.865813627595,0,High,City_31,State_2,81871,4.24507087924507,Email,In-person,11,97.65744933244436,Low,117,1,1,0,5,9
2029,37,Female,Married,48256,37,3106.957581976599,372.822029967959,Weekly,0,0,0,4,301,3749.77550552039,2,High,City_29,State_1,59795,3.588162021339206,SMS,In-person,5,37.2110682050675,High,10,1,0,1,4,2
2030,25,Female,Married,48653,46,3434.246849712857,228.7741747647098,Monthly,1,1,0,3,749,1422.9036952382446,2,High,City_25,State_5,74807,4.031366729741826,Email,Mobile,12,67.2491238260497,Medium,67,1,2,0,3,5
2031,60,Female,Single,69339,65,5721.498300605928,43.56870799736067,Weekly,0,1,1,1,726,2099.7771207389283,2,Low,City_32,State_6,74394,1.597185919459247,SMS,Mobile,11,19.205252941516232,High,38,0,1,0,2,9
2032,29,Female,Single,55757,50,8332.823134766657,92.61579407744576,Monthly,0,0,0,2,578,1921.5881772918585,1,Low,City_17,State_3,50985,7.958299115415408,Phone,In-person,5,101.8317444002181,Medium,31,0,0,0,4,3
2033,18,Female,Married,72399,90,9331.668619799031,397.7358954341333,Weekly,0,0,0,4,513,4260.475090235227,1,High,City_45,State_4,80343,7.436436926860719,Phone,Online,3,102.2265129083175,High,66,1,1,1,3,9
2034,37,Male,Married,74013,93,7525.914887251027,327.70280710185006,Monthly,0,0,0,4,584,3856.8538943611193,1,Medium,City_49,State_5,24950,5.97423208445866,SMS,Mobile,9,39.44315768493749,Medium,73,0,2,0,4,2
2035,45,Female,Single,44706,65,8445.208862750418,289.21448389274553,Monthly,1,1,0,4,842,2944.8771738076007,2,Low,City_87,State_4,81872,7.444764819164884,SMS,In-person,18,23.47132385353489,Medium,35,1,2,1,3,7
2036,60,Male,Single,68231,22,4753.94998867001,92.13476567014663,Monthly,1,1,0,4,573,1374.7955519845161,0,Low,City_18,State_9,16524,4.358198500734657,SMS,In-person,12,13.060554493030656,Medium,67,0,2,1,2,6
2037,54,Female,Single,57909,74,3958.775664260645,420.5011482216663,Weekly,0,0,0,2,310,4689.942638610281,2,Low,City_75,State_3,92945,3.6583216849934157,Phone,Online,4,71.12229081983239,Low,67,1,2,1,5,6
2038,64,Female,Married,87572,86,3987.814468227748,480.7626536972626,Monthly,1,0,1,2,346,3266.576123845733,0,Low,City_52,State_5,71174,8.760708904133313,Email,In-person,7,15.514231545986178,High,86,1,2,1,1,4
2039,54,Male,Married,93767,84,6198.781430565576,30.034677770428075,Weekly,0,0,1,3,814,4852.383232208912,1,High,City_20,State_7,48490,4.802091132602856,Email,Online,11,83.26840713136899,Medium,97,1,2,1,1,0
2040,29,Female,Divorced,56469,19,1329.9433850025093,48.2356166203891,Weekly,0,0,0,2,737,2900.5851652101537,1,High,City_62,State_7,60220,2.7632095460622113,SMS,Online,2,82.98453611892683,Low,75,1,0,0,5,5
2041,54,Male,Single,31313,52,5836.992409623586,443.51500662413673,Monthly,1,0,0,2,726,4105.963791818071,1,Medium,City_13,State_6,51898,7.741395240511073,Phone,Mobile,12,75.60855182013682,Medium,62,1,2,0,4,5
2042,61,Male,Married,37847,76,6684.8153158188825,409.6206044757429,Monthly,1,1,0,4,731,4065.526896972634,0,Low,City_88,State_9,46866,4.022846688575733,Email,In-person,9,105.80445771425586,High,96,0,1,1,2,2
2043,45,Male,Single,80222,17,4445.196528041764,312.7878832005339,Weekly,1,0,1,2,429,1686.6438841679603,0,High,City_43,State_7,25265,2.9066617080975443,SMS,Mobile,6,48.50227966385015,Medium,41,0,1,0,3,4
2044,64,Female,Married,39930,47,9536.355050034557,473.03295240320756,Weekly,1,1,1,4,321,4820.1036147861405,2,High,City_84,State_4,85200,1.244928499443028,Phone,Mobile,7,108.76100200182643,Low,12,1,1,1,2,8
2045,32,Female,Single,33285,64,6121.311396557795,326.7509832160816,Monthly,1,0,1,1,688,109.70733798781995,2,Low,City_92,State_9,39830,9.73541582453312,Phone,Mobile,6,9.246417417305047,Medium,70,0,1,0,5,6
2046,23,Female,Married,65863,61,2277.9947751425893,115.83278510745663,Monthly,1,0,1,1,434,3843.554543837071,2,High,City_99,State_6,89138,5.205604455529904,Email,In-person,18,17.967053610961866,Medium,79,0,2,1,4,7
2047,61,Male,Divorced,46704,75,4844.240948591811,367.03473862128106,Weekly,1,1,1,1,831,4827.78542882022,1,High,City_21,State_1,20517,2.4558208572514566,Phone,In-person,13,52.40363968962098,Medium,82,1,2,0,4,8
2048,37,Male,Divorced,48705,21,6786.50392763941,326.3980689253623,Monthly,0,1,1,1,519,1694.5410164186142,2,High,City_6,State_9,92095,7.8203004359565655,SMS,In-person,9,73.30919714918595,Medium,46,0,0,1,5,5
2049,31,Female,Single,30555,54,3303.928333346742,493.0149039849144,Monthly,1,0,0,1,632,3240.5529389548597,1,Medium,City_71,State_7,18095,8.988860152416668,SMS,Mobile,19,8.723198213527045,Low,37,0,2,1,2,4
2050,19,Female,Married,51323,36,888.4519022613293,114.80891082364796,Monthly,0,1,1,1,429,2811.116249221053,0,High,City_93,State_6,57385,5.751711933389751,Email,Online,4,70.25496421379037,Medium,19,1,1,0,1,9
2051,26,Female,Married,96922,26,5876.0127836377615,302.9636188176735,Monthly,1,0,1,1,331,3807.5365483826185,1,Low,City_53,State_6,60295,1.2552351290608794,Phone,Mobile,4,40.35080639554861,High,38,0,0,1,2,4
2052,54,Female,Single,83915,59,9483.914669334832,392.28208589031004,Weekly,1,1,1,4,724,4330.889608225262,1,Low,City_87,State_4,32277,4.28628665261121,Email,Online,13,107.02188289836036,High,35,1,0,0,4,4
2053,37,Female,Married,40619,61,4902.21265707542,176.10171377570367,Weekly,0,1,0,4,597,3015.2228464977397,1,Low,City_52,State_4,99261,3.187914720685843,Email,In-person,11,66.32772804190405,Medium,78,1,0,0,4,3
2054,43,Male,Single,89274,17,9070.479898405674,196.04299571813647,Monthly,0,0,1,4,803,4079.5229319072846,0,High,City_69,State_3,95430,6.72757722870368,Phone,In-person,2,72.60779944500487,Low,11,0,0,0,5,1
2055,46,Male,Married,51225,51,8366.73352487977,445.0719007808772,Monthly,0,0,0,4,656,1561.427879446276,0,Medium,City_86,State_8,63214,5.6697202157653255,Email,Mobile,6,113.74650827821158,High,15,1,2,0,2,6
2056,18,Male,Single,56739,91,1559.3865579764351,208.05549100835185,Weekly,0,1,0,2,754,1142.9352935240845,2,High,City_9,State_8,50565,4.201631593594033,Phone,Online,12,92.87966806527827,Medium,80,0,0,1,1,6
2057,52,Female,Married,77708,66,7110.882226172151,316.1190974288511,Weekly,1,0,1,2,700,2153.338447664201,2,Low,City_96,State_2,76486,6.836546242643837,SMS,In-person,8,55.40142560687805,Medium,108,1,2,1,2,7
2058,23,Male,Single,83019,58,4411.108698212586,445.7266873881445,Weekly,1,1,1,3,754,3388.682997903916,2,Medium,City_74,State_5,58882,6.259863538885613,Email,In-person,5,59.84115571994223,Low,25,1,0,1,4,7
2059,54,Male,Married,37373,33,2577.438620103075,112.81502571437505,Weekly,0,1,1,2,333,936.2347446936182,0,Medium,City_46,State_9,63822,9.158411120142357,Phone,Mobile,9,79.51124488433086,Medium,94,1,2,1,2,7
2060,22,Male,Divorced,65281,26,6900.68972110036,491.11987521277683,Weekly,0,0,0,4,547,3401.7609607594572,0,High,City_92,State_9,11920,6.371226570520747,Phone,Mobile,4,28.022909914809006,Low,17,1,2,1,4,8
2061,50,Male,Married,50187,69,7452.341114698572,353.9572316454596,Monthly,1,1,1,4,341,1970.4682428603364,0,Low,City_75,State_7,19876,5.569406962404686,Phone,Mobile,9,15.194846656824105,High,27,0,1,0,4,5
2062,31,Male,Single,97863,33,1880.973555474904,253.09963012930794,Monthly,1,0,0,1,422,3977.87636946316,0,High,City_71,State_4,31996,8.413030757386561,Email,Online,12,40.79219933374612,Medium,81,0,2,0,3,3
2063,29,Female,Divorced,69220,52,9153.002352356463,221.15107653198888,Weekly,0,0,0,1,326,184.17908551651652,0,Low,City_30,State_4,16419,2.8217770233457893,SMS,Online,4,94.51402176266649,Low,19,0,0,1,1,1
2064,59,Male,Married,37642,9,7536.357715119266,477.6386616202372,Weekly,1,1,1,3,761,3339.9131891469724,1,Medium,City_43,State_7,19160,3.192081560551561,Email,In-person,17,34.59223685854437,Medium,111,0,0,1,5,4
2065,37,Female,Divorced,85556,39,9340.41744150549,110.80516548953652,Monthly,1,0,1,2,446,3249.1116832498383,2,High,City_59,State_3,41706,8.052158215971915,SMS,Mobile,2,20.037308038630766,Medium,53,0,2,0,1,5
2066,41,Female,Married,63760,78,3239.0248657605407,162.72479585452103,Weekly,0,1,1,4,795,4704.677380626572,1,Medium,City_38,State_3,48940,4.981152043291047,Email,In-person,13,30.187598823159927,High,59,0,2,1,2,6
2067,60,Female,Divorced,68192,87,9399.41665585557,160.81845021848312,Weekly,0,1,0,2,785,3566.8377678203524,2,Low,City_34,State_5,48698,4.683122758832491,Email,Online,15,83.08188488065622,Medium,41,1,2,1,3,5
2068,51,Female,Single,34381,75,3748.3248125999708,151.6131040198871,Monthly,0,0,1,3,759,3981.509482116406,1,Medium,City_46,State_6,79344,8.983701590300244,Email,In-person,8,75.60402651975467,Low,66,0,2,0,4,3
2069,42,Female,Married,49558,50,634.3006381311782,239.5836421556877,Monthly,0,0,0,1,427,4522.955079265842,0,Medium,City_92,State_8,54275,6.490981308637614,SMS,In-person,6,84.15622468909017,Low,60,0,1,1,1,3
2070,46,Male,Married,60782,39,7653.396948219331,494.69782430123826,Monthly,1,1,1,4,675,3375.259591459939,2,Medium,City_32,State_1,57424,8.226182263598364,Phone,Mobile,9,42.025184108243934,Low,19,0,1,0,4,6
2071,56,Male,Single,34782,49,7064.730626474574,445.50551569094654,Monthly,0,0,0,1,382,1450.768174799873,1,High,City_16,State_7,47506,8.288549835487178,Email,In-person,11,108.59845459732624,Medium,7,0,1,0,4,0
2072,48,Female,Divorced,84712,17,6019.318823406991,170.6952884775282,Weekly,1,1,1,4,834,4348.868997917611,2,Low,City_39,State_8,32879,2.080239924805918,Email,Mobile,12,56.95359109273672,Medium,7,0,1,0,3,2
2073,64,Female,Single,49462,14,4949.948069403323,217.20635670776747,Monthly,1,1,1,1,822,3737.8905973798755,0,Medium,City_1,State_5,89140,6.883321568227332,SMS,In-person,2,64.07699867159852,High,66,0,1,1,1,9
2074,60,Female,Single,90030,70,418.43617619405074,338.0455657291064,Weekly,1,1,0,1,402,2122.1880200044675,0,Medium,City_98,State_2,30773,9.572647048354732,Email,In-person,2,114.11291724024463,Medium,112,0,2,1,3,1
