Bank Name,State,Date,Asset Growth (%),Revenue (Million INR),Profitability (%),Interest Rate (%),Inflation Rate (%),GDP Growth (%),Stock Market Index,Loan Portfolio (Million INR),Cost of Funds (%),Regulatory Changes (Binary),Demographic Trends,Geopolitical Events (Binary)
State Bank of India,Chhattisgarh,2024-07-08,5.114490710817308,3655.037844212606,13.719117293562737,6.797897861019166,4.556243541344129,4.6035256968666385,50428.781323608055,6848.9856653530705,4.533328519687749,0,Neutral,1
State Bank of India,Jharkhand,2024-07-09,4.875091265778385,3529.055589309435,16.815841874117577,6.541123565645915,3.1534965193364277,4.240190207586897,53328.9359488723,6618.648448716446,4.972034736730672,1,Neutral,1
State Bank of India,Jharkhand,2024-07-10,2.153852394838614,3147.057902911147,17.983427399421615,5.864553577878588,3.6985756706282826,5.423359539533569,46250.88909836404,6561.2711597530315,4.613688826269125,0,Negative,1
State Bank of India,Odisha,2024-07-11,4.047486965756939,3912.094287223866,12.180156031976356,5.019393073369132,4.476005188296249,4.029907704203556,46297.82965722611,7944.459418432715,5.358041771433602,0,Positive,0
State Bank of India,Mizoram,2024-07-12,4.281173712715143,2400.9490310568053,17.38419519474559,6.488717665702442,3.9307058512341144,4.2542984632789995,50568.18360278307,6306.729654831492,4.255936711282568,1,Neutral,1
State Bank of India,Rajasthan,2024-07-13,4.392936685381403,2218.5284206192428,15.735783201591948,5.85687796568673,3.5452907932835824,6.422877608688925,54463.78653358371,7466.655817433724,4.4273516115463565,1,Negative,1
State Bank of India,Maharashtra,2024-07-14,5.4810342153639935,3707.9239339108444,17.840295714988926,7.203824902131605,4.512398525755315,6.314420034578819,49149.97758370754,6000.82057887835,3.6770446304294566,0,Negative,1
State Bank of India,Himachal Pradesh,2024-07-15,5.2016152803612705,2878.2996332674966,14.790057105158565,5.07183879581145,3.968429380343551,6.745416461214688,48269.42100254695,7192.365338804753,4.717998222103857,1,Negative,0
State Bank of India,Maharashtra,2024-07-16,5.647430556760668,3693.9377084141206,17.08432758342824,6.754483433917373,3.774322929520244,6.563546307732249,51066.89323197886,7831.886007908105,4.076423936896212,0,Positive,1
State Bank of India,Andhra Pradesh,2024-07-17,6.58929956925277,3786.18041039083,12.374364411589664,7.824422712518196,4.391956252321142,6.049526689719454,54304.48600545031,6575.868188186438,3.8206180790311377,0,Neutral,1
State Bank of India,Odisha,2024-07-18,6.877914432296561,2124.915187238143,14.011674300469775,5.523227801334499,3.3998527742465194,4.156998571901989,53369.278328446235,6371.051950515438,4.589062585809016,1,Neutral,0
State Bank of India,Madhya Pradesh,2024-07-19,6.308738457358967,3766.929525972121,12.40209922650726,6.414948472251786,5.783237199226222,6.348545853959973,54954.8361073322,7303.359589756854,4.564620526759821,1,Neutral,1
State Bank of India,Madhya Pradesh,2024-07-20,7.733142175729608,2896.6381107388443,17.852058800874424,5.2742659754514145,5.603106293757717,6.536532432521682,45225.68583202377,7425.202814596786,3.651743282448095,0,Positive,0
State Bank of India,Bihar,2024-07-21,2.10939549605817,3020.8649780084643,16.90184344363102,6.877045736784058,5.122861757221606,6.3972464373158635,46128.581447127624,7376.061037903963,4.896430906988946,0,Neutral,1
State Bank of India,Andhra Pradesh,2024-07-22,3.174667914101277,3253.1850221864206,17.115284527475822,6.651595041788677,3.3186414827653685,5.5254371059240786,51094.67763366622,6638.633760042748,4.747544381301706,0,Neutral,0
State Bank of India,Mizoram,2024-07-23,2.045377249868853,3852.7652134601735,17.627791388603363,6.222096572638497,5.327631763409079,4.698705515948445,53205.7643933385,6504.404804318662,3.878034565492994,1,Neutral,0
State Bank of India,Haryana,2024-07-24,5.884848284927618,2038.2321888595282,12.510620916718713,6.564131064421224,5.423871984327057,6.53598992706618,47852.44342306766,7911.837599924089,4.438869724308088,0,Neutral,0
State Bank of India,Arunachal Pradesh,2024-07-25,7.388183293699921,2953.686936635634,14.31358555508,7.689723975407031,5.303293853143013,6.1814884292204155,47392.11088034219,7846.599016539859,4.94064583295712,1,Positive,1
State Bank of India,West Bengal,2024-07-26,3.4608937794577956,3375.444084861121,12.426209334264012,5.588882906933201,3.3418976613577236,6.942283523166555,52869.75799381201,6914.633219785641,4.558871481082553,0,Negative,1
State Bank of India,Haryana,2024-07-27,7.56220726877784,3445.413915396457,13.264758609300172,5.0676935351160415,4.931723871203294,4.467077793267799,45563.818538532316,7692.387732308747,4.29097815236714,1,Negative,0
State Bank of India,Gujarat,2024-07-28,2.3616043417373653,3385.064863074216,13.376194662226034,7.584994654097303,5.502974387248196,4.676993749156165,48693.82647582585,6904.646955268592,4.144676916161887,0,Neutral,0
State Bank of India,Uttar Pradesh,2024-07-29,7.606616160833086,2268.8702588162437,14.814643266285472,6.731351247163719,4.732060203659003,4.635394449644508,50058.0922259233,6848.77803614502,4.720787733288107,1,Neutral,0
State Bank of India,Uttar Pradesh,2024-07-30,4.1097361234378065,2598.7911767433625,13.611373004721855,7.671975366385527,4.939222125684267,6.3776193028640105,50603.486743503236,6313.525895198589,5.378217396620482,0,Neutral,0
State Bank of India,Arunachal Pradesh,2024-07-31,2.6085249706952993,2717.431050834027,12.605868640906566,6.790835670239518,4.375090438278919,4.560721889350354,52286.151567927765,6852.812112983946,4.843489680954967,0,Positive,0
State Bank of India,Sikkim,2024-08-01,4.915230555117954,3608.87441535901,13.004946534564645,7.430483269879107,4.586121959652158,4.199979489469918,48548.45723430658,7074.833877199614,3.6494918072726312,0,Neutral,0
State Bank of India,Sikkim,2024-08-02,3.540659406323048,2557.519744829106,12.883653381312545,6.289020090065444,3.1031305750551756,6.995682419756886,51126.843446746076,6045.008654857373,4.421369946964267,0,Positive,0
State Bank of India,Assam,2024-08-03,3.7092374117715368,2421.409927734406,17.83846078747379,7.2495797938648066,4.916889065919854,4.074451634335447,50853.754227909565,6888.226010350812,5.281648263021255,1,Neutral,0
State Bank of India,Uttarakhand,2024-08-04,3.8437397895577194,3914.8960380761923,16.555755041510842,7.739124400669568,3.2443416386734776,6.505732180476597,50476.16100653747,7562.712436790401,3.6889248516021738,1,Neutral,0
State Bank of India,Nagaland,2024-08-05,6.818155386995981,2017.7265702269378,17.806568791617373,6.716368891166619,4.30504378302067,5.096100524651958,51404.83293142212,7360.09211274854,5.477751424275087,1,Negative,0
State Bank of India,Kerala,2024-08-06,5.234967660051527,3995.6417113639563,14.638442919047451,5.542355451687139,3.8779652930022235,6.524846379273446,47594.49171068076,7270.31397772787,5.398138787290843,1,Neutral,0
State Bank of India,Andhra Pradesh,2024-08-07,3.867846194936022,3353.642597714791,13.67021088997594,5.806392845090595,4.63628385063514,5.663861473633435,45846.48753584629,7819.110856874405,3.6565489614597517,1,Positive,0
State Bank of India,Sikkim,2024-08-08,5.662002699865511,3656.938598898234,16.78975918325512,5.5959337306922174,3.4002490065696214,6.70489368845908,46192.71672039743,6036.06401965046,5.366826640899109,0,Negative,1
State Bank of India,Kerala,2024-08-09,6.296904045339161,2589.2387926923866,13.957523508246881,5.7405710827871985,5.074930205919955,6.77857895924388,47245.82382653901,7114.095172384468,4.226265180518924,1,Positive,0
State Bank of India,Chhattisgarh,2024-08-10,3.635744004401203,2028.63055533412,13.796300242232089,5.919246348053109,5.385034610785411,4.027294543842328,50001.97935522785,7574.697696819414,5.189418334151725,1,Negative,1
State Bank of India,Uttarakhand,2024-08-11,4.481294609152109,3475.7390371230604,13.395035953246987,6.665401360259565,3.4900633492294695,4.226236527978365,53404.427505460204,7082.670765402534,4.336766675426543,1,Positive,1
State Bank of India,Tripura,2024-08-12,2.7313165600216855,3668.2891940013515,12.778073869345413,6.763974888391498,3.3129392620556466,4.751076188712567,52012.93342088384,6647.791105160758,4.3817102254050315,1,Negative,1
State Bank of India,Mizoram,2024-08-13,3.086896097208082,3480.9522639070383,13.538778366100596,6.279499241725583,3.4365464483620776,6.007946249090505,52890.40604202047,6272.501130183956,4.768486181955085,0,Positive,0
State Bank of India,Meghalaya,2024-08-14,6.086707123789897,2285.700574601677,14.131918490843326,6.846262339462506,5.631382685695505,6.664816589534518,48509.75623926091,7775.126143632382,5.048954838551967,0,Positive,1
State Bank of India,Manipur,2024-08-15,3.0886300861737617,3506.855844513938,16.043965248874382,5.244724776834098,4.584567785269068,5.379825853881888,49046.5374164855,6941.524784775206,3.5675783018964973,0,Neutral,0
State Bank of India,Tamil Nadu,2024-08-16,5.1509803020023615,3537.845564215282,12.37538905331671,5.26336471117448,4.401782988022507,5.820919348822796,48936.818859906125,7756.230393971403,4.686311991054269,0,Negative,1
State Bank of India,Manipur,2024-08-17,6.254277570334596,3317.08103134011,13.263041637992057,5.515488381072975,3.320135457307063,4.5654995583866835,46918.73184404502,7171.704244866337,3.873465988194742,1,Negative,0
State Bank of India,Chhattisgarh,2024-08-18,2.641261538568463,3532.231865591172,16.854141841750057,6.554232494121035,4.948668020270885,6.4149005016450555,45612.16658143572,7348.384233230002,4.191899035726406,1,Neutral,0
State Bank of India,Rajasthan,2024-08-19,5.403873317773421,3691.842879355464,12.881531541502625,5.641984036094941,5.60399877568527,6.901984334060409,50909.160928272264,7608.5223087569,4.195937332310433,0,Positive,1
State Bank of India,Maharashtra,2024-08-20,3.5393767022081826,3227.2082284749167,14.05587087913513,5.849853210477732,5.484557607970359,4.805796798743792,54892.16683420586,7318.311089200269,4.4381206804423075,0,Positive,1
State Bank of India,Arunachal Pradesh,2024-08-21,7.777561251425479,2177.209427939358,17.187953531148843,6.200938508518982,4.878164126942404,5.484477854801639,46668.29704950263,6796.109681357875,4.168272823752346,1,Negative,0
State Bank of India,Karnataka,2024-08-22,4.901273880319549,2975.2556193344217,12.929551866860656,7.435598372031139,3.225836149955021,4.258348331519121,45466.84819899274,7027.266767857302,3.7147222369013355,1,Positive,1
State Bank of India,Odisha,2024-08-23,6.835955298650949,2155.2986693432103,12.496421013709138,5.04158640773858,3.337191081528039,5.677409969388905,52795.31681823933,7606.0910493517595,3.7912574770509027,0,Negative,0
State Bank of India,Gujarat,2024-08-24,5.301359252937571,2815.086062064862,14.907227970480065,6.9481364607098675,3.147926961329474,5.508350325540041,47525.86006684724,6747.300592745968,3.5668759711221956,0,Negative,0
State Bank of India,Goa,2024-08-25,2.260475197128915,2814.212978251255,13.814517067671218,7.006629593122057,3.772437649477408,4.433309452465233,53296.43805352929,6776.242913536994,4.440498170657508,0,Positive,0
State Bank of India,West Bengal,2024-08-26,5.798908253564134,2132.019688280483,15.380450186903126,7.39596734106991,3.4069844014811332,5.326198639354225,52039.36667034515,6191.380232116002,5.408895389705977,0,Positive,1
State Bank of India,Arunachal Pradesh,2024-08-27,7.7084200532399425,2697.6410679389587,16.822829342900853,7.7982588171809395,3.780144120757302,5.002313956259689,54456.735370508046,7829.1688704434955,3.731350447296233,1,Positive,0
State Bank of India,Goa,2024-08-28,5.609670920877987,2221.9961975826295,12.82289092891646,5.06041354684787,4.1551741671568845,5.565492625915568,49089.27235756672,6182.072629890883,5.392528986006164,1,Neutral,0
State Bank of India,Nagaland,2024-08-29,6.915133156560741,3616.470420018444,15.48419450732571,5.461351116539649,5.828948352213407,5.756963006286398,51619.69839450634,7296.418354897112,4.9667230294641875,1,Negative,0
State Bank of India,Arunachal Pradesh,2024-08-30,7.305238780090447,3895.3760519289417,15.033052562339183,7.658513882167979,4.831128179345076,4.025486735821628,49648.54780813271,6826.388957605595,4.774997605868326,0,Positive,0
State Bank of India,Nagaland,2024-08-31,3.368478631693595,2144.6329505158774,12.864472716079197,6.3755556865610465,5.504921357048887,6.283017948848666,51305.886973085435,6811.238780510885,4.790555510647126,1,Neutral,1
State Bank of India,Manipur,2024-09-01,3.27226903944936,3910.2304145834028,15.743990913173894,6.69377191680039,5.131054502136997,6.139042875585222,49495.98906007737,7359.103673145368,5.153455296792564,1,Positive,1
State Bank of India,Uttarakhand,2024-09-02,5.66588593310595,3045.1531986734904,13.641842507164629,6.989081611169443,3.3375093915798955,5.098859158619566,46886.32246424075,6134.187465259757,3.713839728759643,0,Negative,1
State Bank of India,Odisha,2024-09-03,4.4661708188402285,2599.131355907748,14.927005911264075,7.037199813486913,5.2077612191218465,4.158807806706455,50078.97416003381,7187.411565902869,4.509508647131083,0,Neutral,1
State Bank of India,Arunachal Pradesh,2024-09-04,7.0391678172003225,2153.724150552327,12.49363394566237,7.795221209949524,3.8252966446773735,6.264797619355151,50285.84201437442,7544.063571944709,4.8941822765215175,0,Negative,0
State Bank of India,Punjab,2024-09-05,7.400138740388067,3001.2485361408358,14.757504343281738,7.9908482522350095,4.917323540984119,6.865525481434397,53106.03848260161,7656.425515773189,4.673640890147127,0,Positive,0
State Bank of India,Tripura,2024-09-06,4.120528275816309,3589.0310889814973,13.838780808256923,7.160472382792821,4.022885920928966,4.720454788066043,52355.20705793581,6341.060778787551,5.1655581420465895,0,Positive,0
State Bank of India,Goa,2024-09-07,3.4212233538468926,3414.1729545333965,16.934287267112126,5.861663627615452,5.993016789793978,4.970573841211114,51637.91623941444,7794.8381001563475,3.644543418022703,0,Positive,0
State Bank of India,Andhra Pradesh,2024-09-08,6.683153091463171,2100.4520229279474,12.34187236198421,7.6392572068830304,3.7906544384903333,4.551438668445445,46133.87095552572,7312.292183694884,4.881402078998332,1,Neutral,0
State Bank of India,Telangana,2024-09-09,3.6488362132888166,2145.803670735807,14.51164364950998,5.147662743622285,3.837391412322809,5.730808370034519,52206.16290663715,7763.709601641365,4.568055460769435,1,Neutral,0
State Bank of India,Manipur,2024-09-10,6.9356859110820706,2805.746565265274,14.750588544788627,5.6932425586234885,5.792016766687195,4.464524183942364,50003.051563545145,6970.561434220396,4.258321727959887,1,Neutral,1
State Bank of India,West Bengal,2024-09-11,4.542429521892577,2590.580988095887,16.35003645779471,7.692157152391145,3.073933213908968,5.068581830384138,53940.99536106159,7084.066690194404,4.180549964468062,1,Neutral,0
State Bank of India,Tamil Nadu,2024-09-12,6.005299395748823,2464.7686461120957,15.445725450541266,5.768574543318065,5.0900669636195905,6.091039041802789,54198.709341305424,7838.076554057342,4.741665265548386,1,Positive,0
State Bank of India,Jharkhand,2024-09-13,2.573211883008009,2562.0089978174274,16.003274023165087,5.661953178865246,5.175979172207635,5.680347949028045,45551.56590601785,7799.8190867093435,5.281990749288529,1,Positive,0
State Bank of India,Odisha,2024-09-14,5.743155948059438,3606.965486593769,16.662295713910538,5.414375879420742,5.509135732231198,5.159387692983806,53206.41560354479,6896.321746738004,4.492351852202231,0,Positive,1
State Bank of India,Mizoram,2024-09-15,4.710606072423374,3858.456107263708,17.173217841949132,7.57733527294075,5.923317931915426,5.260748805422626,45376.9739042267,6548.825263271364,5.14944632815384,0,Neutral,0
State Bank of India,Chhattisgarh,2024-09-16,5.519650779052845,2810.205389055133,13.883252980334824,6.50017477757326,5.926805757469957,5.686332647869689,48671.69625695023,6786.3408691285285,4.3043127636879355,0,Neutral,0
State Bank of India,Bihar,2024-09-17,3.0080852464691805,3812.222004264994,15.228136232183417,7.024679609162464,3.195830272699392,4.017594183661484,50422.99975621079,6775.5286570595,3.704788925586353,1,Positive,0
